"","iso2c","year","country","RR_Independence","RR_CurrencyCrisis","RR_InflationCrisis","RR_StockMarketCrash","RR_SovDebtCrisisDom","RR_SovDebtCrisisExt","RR_BankingCrisis","RR_YearlyCrisisTally","LV2012.Fiscal","Keefer2007.Fiscal","Honohan2003.Fiscal","HonohanCrisisOngoing","ongoingLV","polity2"
"1819","CN",1830,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1820","CN",1831,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1821","CN",1832,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1822","CN",1833,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1823","CN",1834,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1824","CN",1835,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1825","CN",1836,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1826","CN",1837,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1827","CN",1838,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1828","CN",1839,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1829","CN",1840,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1830","CN",1841,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1831","CN",1842,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1832","CN",1843,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1833","CN",1844,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1834","CN",1845,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1835","CN",1846,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1836","CN",1847,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1837","CN",1848,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1838","CN",1849,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1839","CN",1850,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1840","CN",1851,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1841","CN",1852,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1842","CN",1853,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1843","CN",1854,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1844","CN",1855,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1845","CN",1856,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1846","CN",1857,"China","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,-6
"1847","CN",1858,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1848","CN",1859,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1849","CN",1860,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA
"1850","CN",1861,"China","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,NA
"1851","CN",1862,"China","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,-6
"1852","CN",1863,"China","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,-6
"1853","CN",1864,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1854","CN",1865,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1855","CN",1866,"China","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,-6
"1856","CN",1867,"China","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,-6
"1857","CN",1868,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1858","CN",1869,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1859","CN",1870,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1860","CN",1871,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1861","CN",1872,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1862","CN",1873,"China","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,-6
"1863","CN",1874,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1864","CN",1875,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1865","CN",1876,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1866","CN",1877,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1867","CN",1878,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1868","CN",1879,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1869","CN",1880,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1870","CN",1881,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1871","CN",1882,"China","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,-6
"1872","CN",1883,"China","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,-6
"1873","CN",1884,"China","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,-6
"1874","CN",1885,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1875","CN",1886,"China","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,-6
"1876","CN",1887,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1877","CN",1888,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1878","CN",1889,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1879","CN",1890,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1880","CN",1891,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1881","CN",1892,"China","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,-6
"1882","CN",1893,"China","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,-6
"1883","CN",1894,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1884","CN",1895,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1885","CN",1896,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1886","CN",1897,"China","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,-6
"1887","CN",1898,"China","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,-6
"1888","CN",1899,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1889","CN",1900,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1890","CN",1901,"China","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,-6
"1891","CN",1902,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1892","CN",1903,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1893","CN",1904,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1894","CN",1905,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1895","CN",1906,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1896","CN",1907,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1897","CN",1908,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1898","CN",1909,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"1899","CN",1910,"China","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,-6
"1900","CN",1911,"China","1","0","1","0","0","0","1","2",NA,NA,NA,NA,NA,-2
"1901","CN",1912,"China","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,2
"1902","CN",1913,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-2
"1903","CN",1914,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"1904","CN",1915,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"1905","CN",1916,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"1906","CN",1917,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"1907","CN",1918,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"1908","CN",1919,"China","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,-5
"1909","CN",1920,"China","1","1","1","0","0","0","0","2",NA,NA,NA,NA,NA,-5
"1910","CN",1921,"China","1","1","0","0","1","1","0","3",NA,NA,NA,NA,NA,-5
"1911","CN",1922,"China","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-5
"1912","CN",1923,"China","1","0","0","0","0","1","1","2",NA,NA,NA,NA,NA,-5
"1913","CN",1924,"China","1","0","0","0","0","1","1","2",NA,NA,NA,NA,NA,-5
"1914","CN",1925,"China","1","1","0","0","0","1","1","3",NA,NA,NA,NA,NA,-5
"1915","CN",1926,"China","1","0","1","0","0","1","0","2",NA,NA,NA,NA,NA,-5
"1916","CN",1927,"China","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-5
"1917","CN",1928,"China","1","1","0","0","0","1","0","2",NA,NA,NA,NA,NA,-5
"1918","CN",1929,"China","1","1","0","0","0","1","0","2",NA,NA,NA,NA,NA,-5
"1919","CN",1930,"China","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-5
"1920","CN",1931,"China","1","1","0","0","0","1","1","3",NA,NA,NA,NA,NA,-5
"1921","CN",1932,"China","1","1","0","0","1","1","0","3",NA,NA,NA,NA,NA,-5
"1922","CN",1933,"China","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-5
"1923","CN",1934,"China","1","0","0","0","0","1","1","2",NA,NA,NA,NA,NA,-5
"1924","CN",1935,"China","1","1","0","0","0","1","1","3",NA,NA,NA,NA,NA,-5
"1925","CN",1936,"China","1","0","0","0","0","1","1","2",NA,NA,NA,NA,NA,-5
"1926","CN",1937,"China","1","0","1","0","0","0","1","2",NA,NA,NA,NA,NA,NA
"1927","CN",1938,"China","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA
"1928","CN",1939,"China","1","1","1","0","0","1","0","3",NA,NA,NA,NA,NA,NA
"1929","CN",1940,"China","1","1","1","0","0","1","0","3",NA,NA,NA,NA,NA,NA
"1930","CN",1941,"China","1","0","1","0","0","1","0","2",NA,NA,NA,NA,NA,NA
"1931","CN",1942,"China","1","0","1","0","0","1","0","2",NA,NA,NA,NA,NA,NA
"1932","CN",1943,"China","1","1","1","0","0","1","0","3",NA,NA,NA,NA,NA,NA
"1933","CN",1944,"China","1","1","1","0","0","1","0","3",NA,NA,NA,NA,NA,NA
"1934","CN",1945,"China","1","1","1","0","0","1","0","3",NA,NA,NA,NA,NA,NA
"1935","CN",1946,"China","1","1","1","0","0","1","0","3",NA,NA,NA,NA,NA,-5
"1936","CN",1947,"China","1","1","1","0","0","1","0","3",NA,NA,NA,NA,NA,-5
"1937","CN",1948,"China","1","2","1","0","0","1","0","4",NA,NA,NA,NA,NA,-5
"1938","CN",1949,"China","1","1","0","0","0","1","0","2",NA,NA,NA,NA,NA,-8
"1939","CN",1950,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-8
"1940","CN",1951,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-8
"1941","CN",1952,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-8
"1942","CN",1953,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-8
"1943","CN",1954,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-8
"1944","CN",1955,"China","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,-8
"1945","CN",1956,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-8
"1946","CN",1957,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-8
"1947","CN",1958,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-8
"1948","CN",1959,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-8
"1949","CN",1960,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-8
"1950","CN",1961,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-8
"1951","CN",1962,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-8
"1952","CN",1963,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-8
"1953","CN",1964,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-8
"1954","CN",1965,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-8
"1955","CN",1966,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-9
"1956","CN",1967,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-9
"1957","CN",1968,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-9
"1958","CN",1969,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-8
"1959","CN",1970,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-8
"1960","CN",1971,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-8
"1961","CN",1972,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-8
"1962","CN",1973,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-8
"1963","CN",1974,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-8
"1964","CN",1975,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-8
"1965","CN",1976,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"1966","CN",1977,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"1967","CN",1978,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"1968","CN",1979,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"1969","CN",1980,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"1970","CN",1981,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"1971","CN",1982,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"1972","CN",1983,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"1973","CN",1984,"China","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,-7
"1974","CN",1985,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"1975","CN",1986,"China","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,-7
"1976","CN",1987,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"1977","CN",1988,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"1978","CN",1989,"China","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,-7
"1979","CN",1990,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"1980","CN",1991,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"1981","CN",1992,"China","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,-7
"1982","CN",1993,"China","1","0","0","1","0","0","1","2",NA,NA,NA,NA,NA,-7
"1983","CN",1994,"China","1","1","1","1","0","0","1","4",NA,NA,NA,NA,NA,-7
"1984","CN",1995,"China","1","0","0","1","0","0","1","2",NA,NA,NA,NA,NA,-7
"1985","CN",1996,"China","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,-7
"1986","CN",1997,"China","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,-7
"1987","CN",1998,"China","1","0","0","0","0","0","1","1",18,NA,NA,0,0,-7
"1988","CN",1999,"China","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,-7
"1989","CN",2000,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"1990","CN",2001,"China","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,-7
"1991","CN",2002,"China","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,-7
"1992","CN",2003,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"1993","CN",2004,"China","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,-7
"1994","CN",2005,"China","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,-7
"1995","CN",2006,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"1996","CN",2007,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"1997","CN",2008,"China","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,-7
"1998","CN",2009,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"1999","CN",2010,"China","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"2000","CO",1819,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA
"2001","CO",1820,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA
"2002","CO",1821,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"2003","CO",1822,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"2004","CO",1823,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"2005","CO",1824,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"2006","CO",1825,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"2007","CO",1826,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-1
"2008","CO",1827,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-1
"2009","CO",1828,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-5
"2010","CO",1829,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-5
"2011","CO",1830,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-5
"2012","CO",1831,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-5
"2013","CO",1832,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2014","CO",1833,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2015","CO",1834,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2016","CO",1835,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2017","CO",1836,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2018","CO",1837,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2019","CO",1838,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2020","CO",1839,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2021","CO",1840,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2022","CO",1841,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2023","CO",1842,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2024","CO",1843,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2025","CO",1844,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2026","CO",1845,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2027","CO",1846,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"2028","CO",1847,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"2029","CO",1848,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"2030","CO",1849,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"2031","CO",1850,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2032","CO",1851,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2033","CO",1852,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2034","CO",1853,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2035","CO",1854,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2036","CO",1855,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2037","CO",1856,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2038","CO",1857,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2039","CO",1858,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2040","CO",1859,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"2041","CO",1860,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,0
"2042","CO",1861,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-5
"2043","CO",1862,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"2044","CO",1863,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"2045","CO",1864,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"2046","CO",1865,"Colombia","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,-5
"2047","CO",1866,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"2048","CO",1867,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,8
"2049","CO",1868,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,8
"2050","CO",1869,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,8
"2051","CO",1870,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,8
"2052","CO",1871,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,8
"2053","CO",1872,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,8
"2054","CO",1873,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,8
"2055","CO",1874,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,8
"2056","CO",1875,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,8
"2057","CO",1876,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,8
"2058","CO",1877,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,8
"2059","CO",1878,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,8
"2060","CO",1879,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,8
"2061","CO",1880,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,8
"2062","CO",1881,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,8
"2063","CO",1882,"Colombia","1","0","1","0","0","1","0","2",NA,NA,NA,NA,NA,8
"2064","CO",1883,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,8
"2065","CO",1884,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,8
"2066","CO",1885,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,8
"2067","CO",1886,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-3
"2068","CO",1887,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-3
"2069","CO",1888,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-3
"2070","CO",1889,"Colombia","1","0","1","0","0","1","0","2",NA,NA,NA,NA,NA,-3
"2071","CO",1890,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-3
"2072","CO",1891,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-3
"2073","CO",1892,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-3
"2074","CO",1893,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-3
"2075","CO",1894,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-3
"2076","CO",1895,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-3
"2077","CO",1896,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-3
"2078","CO",1897,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-3
"2079","CO",1898,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-3
"2080","CO",1899,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-3
"2081","CO",1900,"Colombia","1","0","1","0","0","1","0","2",NA,NA,NA,NA,NA,0
"2082","CO",1901,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,0
"2083","CO",1902,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,0
"2084","CO",1903,"Colombia","1","0","1","0","0","1","0","2",NA,NA,NA,NA,NA,0
"2085","CO",1904,"Colombia","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-5
"2086","CO",1905,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"2087","CO",1906,"Colombia","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,-5
"2088","CO",1907,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"2089","CO",1908,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"2090","CO",1909,"Colombia","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,-5
"2091","CO",1910,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"2092","CO",1911,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"2093","CO",1912,"Colombia","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,-5
"2094","CO",1913,"Colombia","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,-5
"2095","CO",1914,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"2096","CO",1915,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"2097","CO",1916,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"2098","CO",1917,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"2099","CO",1918,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"2100","CO",1919,"Colombia","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,-5
"2101","CO",1920,"Colombia","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,-5
"2102","CO",1921,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"2103","CO",1922,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"2104","CO",1923,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"2105","CO",1924,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"2106","CO",1925,"Colombia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
