"country","year","yrcurnt","stanbs","DiElection"
"TJ",2010,3,0,"Not Election Year"
"TJ",2011,2,0,"Not Election Year"
"TJ",2012,1,0,"Not Election Year"
"TM",1975,-999,NA,NA
"TM",1976,-999,-999,NA
"TM",1977,-999,-999,NA
"TM",1978,-999,-999,NA
"TM",1979,-999,-999,NA
"TM",1980,-999,-999,NA
"TM",1981,-999,-999,NA
"TM",1982,-999,-999,NA
"TM",1983,-999,-999,NA
"TM",1984,-999,-999,NA
"TM",1985,-999,-999,NA
"TM",1986,-999,-999,NA
"TM",1987,-999,-999,NA
"TM",1988,-999,-999,NA
"TM",1989,-999,-999,NA
"TM",1990,-999,-999,NA
"TM",1991,-999,-999,NA
"TM",1992,0,-999,"Election Year"
"TM",1993,4,0,"Not Election Year"
"TM",1994,3,0,"Not Election Year"
"TM",1995,2,0,"Not Election Year"
"TM",1996,1,0,"Not Election Year"
"TM",1997,4,0,"Not Election Year"
"TM",1998,3,0,"Not Election Year"
"TM",1999,2,0,"Not Election Year"
"TM",2000,-999,0,NA
"TM",2001,-999,0,NA
"TM",2002,-999,0,NA
"TM",2003,-999,0,NA
"TM",2004,-999,0,NA
"TM",2005,-999,0,NA
"TM",2006,-999,0,NA
"TM",2007,-999,1,NA
"TM",2008,4,0,"Not Election Year"
"TM",2009,3,0,"Not Election Year"
"TM",2010,2,0,"Not Election Year"
"TM",2011,1,0,"Not Election Year"
"TM",2012,0,0,"Election Year"
"TL",1975,-999,NA,NA
"TL",1976,-999,-999,NA
"TL",1977,-999,-999,NA
"TL",1978,-999,-999,NA
"TL",1979,-999,-999,NA
"TL",1980,-999,-999,NA
"TL",1981,-999,-999,NA
"TL",1982,-999,-999,NA
"TL",1983,-999,-999,NA
"TL",1984,-999,-999,NA
"TL",1985,-999,-999,NA
"TL",1986,-999,-999,NA
"TL",1987,-999,-999,NA
"TL",1988,-999,-999,NA
"TL",1989,-999,-999,NA
"TL",1990,-999,-999,NA
"TL",1991,-999,-999,NA
"TL",1992,-999,-999,NA
"TL",1993,-999,-999,NA
"TL",1994,-999,-999,NA
"TL",1995,-999,-999,NA
"TL",1996,-999,-999,NA
"TL",1997,-999,-999,NA
"TL",1998,-999,-999,NA
"TL",1999,-999,-999,NA
"TL",2000,-999,-999,NA
"TL",2001,-999,-999,NA
"TL",2002,-999,-999,NA
"TL",2003,4,-999,"Not Election Year"
"TL",2004,3,0,"Not Election Year"
"TL",2005,2,0,"Not Election Year"
"TL",2006,1,0,"Not Election Year"
"TL",2007,0,0,"Election Year"
"TL",2008,4,0.666666686534882,"Not Election Year"
"TL",2009,3,0,"Not Election Year"
"TL",2010,2,0,"Not Election Year"
"TL",2011,1,0,"Not Election Year"
"TL",2012,0,0.5,"Election Year"
"TT",1975,1,NA,"Not Election Year"
"TT",1976,0,NA,"Election Year"
"TT",1977,4,NA,"Not Election Year"
"TT",1978,3,0,"Not Election Year"
"TT",1979,2,0,"Not Election Year"
"TT",1980,1,0,"Not Election Year"
"TT",1981,0,0,"Election Year"
"TT",1982,4,0.5,"Not Election Year"
"TT",1983,3,0,"Not Election Year"
"TT",1984,2,0,"Not Election Year"
"TT",1985,1,0,"Not Election Year"
"TT",1986,0,0,"Election Year"
"TT",1987,4,1,"Not Election Year"
"TT",1988,3,0,"Not Election Year"
"TT",1989,2,0,"Not Election Year"
"TT",1990,1,0,"Not Election Year"
"TT",1991,0,0,"Election Year"
"TT",1992,4,1,"Not Election Year"
"TT",1993,3,0,"Not Election Year"
"TT",1994,2,0,"Not Election Year"
"TT",1995,0,0,"Election Year"
"TT",1996,4,1,"Not Election Year"
"TT",1997,3,0,"Not Election Year"
"TT",1998,2,0,"Not Election Year"
"TT",1999,1,0,"Not Election Year"
"TT",2000,0,0,"Election Year"
"TT",2001,4,0.333333343267441,"Not Election Year"
"TT",2002,4,1,"Not Election Year"
"TT",2003,4,0,"Not Election Year"
"TT",2004,3,0,"Not Election Year"
"TT",2005,2,0,"Not Election Year"
"TT",2006,1,0,"Not Election Year"
"TT",2007,0,0,"Election Year"
"TT",2008,4,0,"Not Election Year"
"TT",2009,3,0,"Not Election Year"
"TT",2010,2,0,"Not Election Year"
"TT",2011,4,1,"Not Election Year"
"TT",2012,3,0,"Not Election Year"
"TN",1975,4,NA,"Not Election Year"
"TN",1976,-999,0,NA
"TN",1977,-999,0,NA
"TN",1978,-999,0,NA
"TN",1979,-999,0,NA
"TN",1980,-999,0,NA
"TN",1981,-999,0,NA
"TN",1982,-999,0,NA
"TN",1983,-999,0,NA
"TN",1984,-999,0,NA
"TN",1985,-999,0,NA
"TN",1986,-999,0,NA
"TN",1987,-999,0,NA
"TN",1988,-999,1,NA
"TN",1989,0,0,"Election Year"
"TN",1990,4,0,"Not Election Year"
"TN",1991,3,0,"Not Election Year"
"TN",1992,2,0,"Not Election Year"
"TN",1993,1,0,"Not Election Year"
"TN",1994,0,0,"Election Year"
"TN",1995,4,0,"Not Election Year"
"TN",1996,3,0,"Not Election Year"
"TN",1997,2,0,"Not Election Year"
"TN",1998,1,0,"Not Election Year"
"TN",1999,0,0,"Election Year"
"TN",2000,4,0,"Not Election Year"
"TN",2001,3,0,"Not Election Year"
"TN",2002,2,0,"Not Election Year"
"TN",2003,1,0,"Not Election Year"
"TN",2004,0,0,"Election Year"
"TN",2005,4,0,"Not Election Year"
"TN",2006,3,0,"Not Election Year"
"TN",2007,2,0,"Not Election Year"
"TN",2008,1,0,"Not Election Year"
"TN",2009,0,0,"Election Year"
"TN",2010,4,0,"Not Election Year"
"TN",2011,3,0,"Not Election Year"
"TN",2012,NA,1,NA
"TR",1975,2,NA,"Not Election Year"
"TR",1976,1,NA,"Not Election Year"
"TR",1977,0,NA,"Election Year"
"TR",1978,4,NA,"Not Election Year"
"TR",1979,3,NA,"Not Election Year"
"TR",1980,2,NA,"Not Election Year"
"TR",1981,-999,NA,NA
"TR",1982,-999,0,NA
"TR",1983,0,0,"Election Year"
"TR",1984,4,1,"Not Election Year"
"TR",1985,3,0,"Not Election Year"
"TR",1986,2,0,"Not Election Year"
"TR",1987,0,0,"Election Year"
"TR",1988,4,0,"Not Election Year"
"TR",1989,3,0,"Not Election Year"
"TR",1990,2,0.5,"Not Election Year"
"TR",1991,0,0,"Election Year"
"TR",1992,4,1,"Not Election Year"
"TR",1993,3,0,"Not Election Year"
"TR",1994,2,0.333333343267441,"Not Election Year"
"TR",1995,0,0,"Election Year"
"TR",1996,4,1,"Not Election Year"
"TR",1997,3,0,"Not Election Year"
"TR",1998,2,0,"Not Election Year"
"TR",1999,0,0,"Election Year"
"TR",2000,4,0.5,"Not Election Year"
"TR",2001,3,0,"Not Election Year"
"TR",2002,2,0,"Not Election Year"
"TR",2003,4,1,"Not Election Year"
"TR",2004,3,0,"Not Election Year"
"TR",2005,2,0,"Not Election Year"
"TR",2006,1,0,"Not Election Year"
"TR",2007,0,0,"Election Year"
"TR",2008,4,0.5,"Not Election Year"
"TR",2009,3,0,"Not Election Year"
"TR",2010,2,0,"Not Election Year"
"TR",2011,1,0,"Not Election Year"
"TR",2012,0,0,"Election Year"
"TW",1975,2,NA,"Not Election Year"
"TW",1976,1,1,"Not Election Year"
"TW",1977,5,0,"Not Election Year"
"TW",1978,4,0,"Not Election Year"
"TW",1979,3,1,"Not Election Year"
"TW",1980,2,0,"Not Election Year"
"TW",1981,1,0,"Not Election Year"
"TW",1982,5,0,"Not Election Year"
"TW",1983,4,0,"Not Election Year"
"TW",1984,3,0,"Not Election Year"
"TW",1985,2,0,"Not Election Year"
"TW",1986,0,0,"Election Year"
"TW",1987,5,0,"Not Election Year"
"TW",1988,4,0,"Not Election Year"
"TW",1989,3,1,"Not Election Year"
"TW",1990,2,0,"Not Election Year"
"TW",1991,0,0,"Election Year"
"TW",1992,3,0,"Not Election Year"
"TW",1993,2,0,"Not Election Year"
"TW",1994,1,0,"Not Election Year"
"TW",1995,3,0,"Not Election Year"
"TW",1996,0,0.333333343267441,"Election Year"
"TW",1997,3,0,"Not Election Year"
"TW",1998,2,0,"Not Election Year"
"TW",1999,1,0,"Not Election Year"
"TW",2000,0,0,"Election Year"
"TW",2001,3,0.333333343267441,"Not Election Year"
"TW",2002,2,0,"Not Election Year"
"TW",2003,1,0,"Not Election Year"
"TW",2004,0,0,"Election Year"
"TW",2005,3,0,"Not Election Year"
"TW",2006,2,0,"Not Election Year"
"TW",2007,1,0,"Not Election Year"
"TW",2008,0,0,"Election Year"
"TW",2009,3,0.333333343267441,"Not Election Year"
"TW",2010,2,0,"Not Election Year"
"TW",2011,1,0,"Not Election Year"
"TW",2012,0,0,"Election Year"
"TZ",1975,0,NA,"Election Year"
"TZ",1976,4,0,"Not Election Year"
"TZ",1977,3,0,"Not Election Year"
"TZ",1978,2,0,"Not Election Year"
"TZ",1979,1,0,"Not Election Year"
"TZ",1980,0,0,"Election Year"
"TZ",1981,4,0,"Not Election Year"
"TZ",1982,3,0,"Not Election Year"
"TZ",1983,2,0,"Not Election Year"
"TZ",1984,1,0,"Not Election Year"
"TZ",1985,0,0,"Election Year"
"TZ",1986,4,1,"Not Election Year"
"TZ",1987,3,0,"Not Election Year"
"TZ",1988,2,0,"Not Election Year"
"TZ",1989,1,0,"Not Election Year"
"TZ",1990,0,0,"Election Year"
"TZ",1991,4,0,"Not Election Year"
"TZ",1992,3,0,"Not Election Year"
"TZ",1993,2,0,"Not Election Year"
"TZ",1994,1,0,"Not Election Year"
"TZ",1995,0,0,"Election Year"
"TZ",1996,4,1,"Not Election Year"
"TZ",1997,3,0,"Not Election Year"
"TZ",1998,2,0,"Not Election Year"
"TZ",1999,1,0,"Not Election Year"
"TZ",2000,0,0,"Election Year"
"TZ",2001,4,0,"Not Election Year"
"TZ",2002,3,0,"Not Election Year"
"TZ",2003,2,0,"Not Election Year"
"TZ",2004,1,0,"Not Election Year"
"TZ",2005,0,0,"Election Year"
"TZ",2006,4,0.333333343267441,"Not Election Year"
"TZ",2007,3,0,"Not Election Year"
"TZ",2008,2,0,"Not Election Year"
"TZ",2009,1,0,"Not Election Year"
"TZ",2010,0,0,"Election Year"
"TZ",2011,4,0,"Not Election Year"
"TZ",2012,3,0,"Not Election Year"
"UG",1975,-999,NA,NA
"UG",1976,-999,0,NA
"UG",1977,-999,0,NA
"UG",1978,-999,0,NA
"UG",1979,-999,0,NA
"UG",1980,-999,1,NA
"UG",1981,-999,1,NA
"UG",1982,-999,0,NA
"UG",1983,-999,0,NA
"UG",1984,-999,0,NA
"UG",1985,-999,0,NA
"UG",1986,-999,1,NA
"UG",1987,-999,0,NA
"UG",1988,-999,0,NA
"UG",1989,-999,0,NA
"UG",1990,-999,0,NA
"UG",1991,-999,0,NA
"UG",1992,-999,0,NA
"UG",1993,-999,0,NA
"UG",1994,-999,0,NA
"UG",1995,-999,0,NA
"UG",1996,0,0,"Election Year"
"UG",1997,4,0,"Not Election Year"
"UG",1998,3,0,"Not Election Year"
"UG",1999,2,0,"Not Election Year"
"UG",2000,1,0,"Not Election Year"
"UG",2001,0,0,"Election Year"
"UG",2002,4,0,"Not Election Year"
"UG",2003,3,0,"Not Election Year"
"UG",2004,2,0,"Not Election Year"
"UG",2005,1,0,"Not Election Year"
"UG",2006,0,0,"Election Year"
"UG",2007,4,0,"Not Election Year"
"UG",2008,3,0,"Not Election Year"
"UG",2009,2,0,"Not Election Year"
"UG",2010,1,0,"Not Election Year"
"UG",2011,0,0,"Election Year"
"UG",2012,4,0,"Not Election Year"
"UA",1975,-999,NA,NA
"UA",1976,-999,-999,NA
"UA",1977,-999,-999,NA
"UA",1978,-999,-999,NA
"UA",1979,-999,-999,NA
"UA",1980,-999,-999,NA
"UA",1981,-999,-999,NA
"UA",1982,-999,-999,NA
"UA",1983,-999,-999,NA
"UA",1984,-999,-999,NA
"UA",1985,-999,-999,NA
"UA",1986,-999,-999,NA
"UA",1987,-999,-999,NA
"UA",1988,-999,-999,NA
"UA",1989,-999,-999,NA
"UA",1990,-999,-999,NA
"UA",1991,-999,-999,NA
"UA",1992,4,-999,"Not Election Year"
"UA",1993,3,0,"Not Election Year"
"UA",1994,0,0,"Election Year"
"UA",1995,4,0.666666686534882,"Not Election Year"
"UA",1996,3,0,"Not Election Year"
"UA",1997,2,0,"Not Election Year"
"UA",1998,1,0,"Not Election Year"
"UA",1999,0,0,"Election Year"
"UA",2000,4,0,"Not Election Year"
"UA",2001,3,0,"Not Election Year"
"UA",2002,2,0,"Not Election Year"
"UA",2003,1,0,"Not Election Year"
"UA",2004,0,0,"Election Year"
"UA",2005,4,0.333333343267441,"Not Election Year"
"UA",2006,3,0,"Not Election Year"
"UA",2007,2,0.333333343267441,"Not Election Year"
"UA",2008,1,0,"Not Election Year"
"UA",2009,0,0,"Election Year"
"UA",2010,0,0,"Election Year"
"UA",2011,4,0.5,"Not Election Year"
"UA",2012,3,0,"Not Election Year"
"UY",1975,2,NA,"Not Election Year"
"UY",1976,1,0,"Not Election Year"
"UY",1977,4,1,"Not Election Year"
"UY",1978,3,0,"Not Election Year"
"UY",1979,2,0,"Not Election Year"
"UY",1980,1,0,"Not Election Year"
"UY",1981,4,0,"Not Election Year"
"UY",1982,3,1,"Not Election Year"
"UY",1983,2,0,"Not Election Year"
"UY",1984,0,0,"Election Year"
"UY",1985,4,1,"Not Election Year"
"UY",1986,3,0,"Not Election Year"
"UY",1987,2,0,"Not Election Year"
"UY",1988,1,0,"Not Election Year"
"UY",1989,0,0,"Election Year"
"UY",1990,4,0.333333343267441,"Not Election Year"
"UY",1991,3,0,"Not Election Year"
"UY",1992,2,0,"Not Election Year"
"UY",1993,1,0,"Not Election Year"
"UY",1994,0,0,"Election Year"
"UY",1995,4,0.5,"Not Election Year"
"UY",1996,3,0,"Not Election Year"
"UY",1997,2,0,"Not Election Year"
"UY",1998,1,0,"Not Election Year"
"UY",1999,0,0,"Election Year"
"UY",2000,4,0.5,"Not Election Year"
"UY",2001,3,0,"Not Election Year"
"UY",2002,2,0,"Not Election Year"
"UY",2003,1,0,"Not Election Year"
"UY",2004,0,0,"Election Year"
"UY",2005,4,1,"Not Election Year"
"UY",2006,3,0,"Not Election Year"
"UY",2007,2,0,"Not Election Year"
"UY",2008,1,0,"Not Election Year"
"UY",2009,0,0,"Election Year"
"UY",2010,4,1,"Not Election Year"
"UY",2011,3,0,"Not Election Year"
"UY",2012,2,0,"Not Election Year"
"US",1975,1,NA,"Not Election Year"
"US",1976,0,NA,"Election Year"
"US",1977,3,NA,"Not Election Year"
"US",1978,2,0,"Not Election Year"
"US",1979,1,0,"Not Election Year"
"US",1980,0,0,"Election Year"
"US",1981,3,0.333333343267441,"Not Election Year"
"US",1982,2,0,"Not Election Year"
"US",1983,1,0,"Not Election Year"
"US",1984,0,0,"Election Year"
"US",1985,3,0,"Not Election Year"
"US",1986,2,0,"Not Election Year"
"US",1987,1,0,"Not Election Year"
"US",1988,0,0,"Election Year"
"US",1989,3,0.333333343267441,"Not Election Year"
"US",1990,2,0,"Not Election Year"
"US",1991,1,0,"Not Election Year"
"US",1992,0,0,"Election Year"
"US",1993,3,0.333333343267441,"Not Election Year"
"US",1994,2,0,"Not Election Year"
"US",1995,1,0.333333343267441,"Not Election Year"
"US",1996,0,0,"Election Year"
"US",1997,3,0,"Not Election Year"
"US",1998,2,0,"Not Election Year"
"US",1999,1,0,"Not Election Year"
"US",2000,0,0,"Election Year"
"US",2001,3,0.333333343267441,"Not Election Year"
"US",2002,2,0,"Not Election Year"
"US",2003,1,0,"Not Election Year"
"US",2004,0,0,"Election Year"
"US",2005,3,0,"Not Election Year"
"US",2006,2,0,"Not Election Year"
"US",2007,1,0.333333343267441,"Not Election Year"
"US",2008,0,0,"Election Year"
"US",2009,3,0.333333343267441,"Not Election Year"
"US",2010,2,0,"Not Election Year"
"US",2011,1,0.333333343267441,"Not Election Year"
"US",2012,0,0,"Election Year"
"UZ",1975,-999,NA,NA
"UZ",1976,-999,-999,NA
"UZ",1977,-999,-999,NA
"UZ",1978,-999,-999,NA
"UZ",1979,-999,-999,NA
"UZ",1980,-999,-999,NA
"UZ",1981,-999,-999,NA
"UZ",1982,-999,-999,NA
"UZ",1983,-999,-999,NA
"UZ",1984,-999,-999,NA
"UZ",1985,-999,-999,NA
"UZ",1986,-999,-999,NA
"UZ",1987,-999,-999,NA
"UZ",1988,-999,-999,NA
"UZ",1989,-999,-999,NA
"UZ",1990,-999,-999,NA
"UZ",1991,-999,-999,NA
"UZ",1992,4,-999,"Not Election Year"
"UZ",1993,3,0,"Not Election Year"
"UZ",1994,2,0,"Not Election Year"
"UZ",1995,1,0,"Not Election Year"
"UZ",1996,4,0,"Not Election Year"
"UZ",1997,3,0,"Not Election Year"
"UZ",1998,2,0,"Not Election Year"
"UZ",1999,1,0,"Not Election Year"
"UZ",2000,0,0,"Election Year"
"UZ",2001,4,0,"Not Election Year"
"UZ",2002,3,0,"Not Election Year"
"UZ",2003,2,0,"Not Election Year"
"UZ",2004,1,0,"Not Election Year"
"UZ",2005,2,0,"Not Election Year"
"UZ",2006,1,0,"Not Election Year"
"UZ",2007,0,0,"Election Year"
"UZ",2008,4,0,"Not Election Year"
"UZ",2009,3,0,"Not Election Year"
"UZ",2010,2,0,"Not Election Year"
"UZ",2011,1,0,"Not Election Year"
"UZ",2012,0,0,"Election Year"
"VE",1975,3,NA,"Not Election Year"
"VE",1976,2,0,"Not Election Year"
"VE",1977,1,0,"Not Election Year"
"VE",1978,0,0,"Election Year"
"VE",1979,4,1,"Not Election Year"
"VE",1980,3,0,"Not Election Year"
"VE",1981,2,0,"Not Election Year"
"VE",1982,1,0,"Not Election Year"
"VE",1983,0,0,"Election Year"
"VE",1984,4,0.666666686534882,"Not Election Year"
"VE",1985,3,0,"Not Election Year"
"VE",1986,2,0,"Not Election Year"
"VE",1987,1,0,"Not Election Year"
"VE",1988,0,0,"Election Year"
"VE",1989,4,1,"Not Election Year"
"VE",1990,3,0,"Not Election Year"
"VE",1991,2,0,"Not Election Year"
"VE",1992,1,0,"Not Election Year"
"VE",1993,0,0,"Election Year"
"VE",1994,4,0.666666686534882,"Not Election Year"
"VE",1995,3,0,"Not Election Year"
"VE",1996,2,0,"Not Election Year"
"VE",1997,1,0,"Not Election Year"
"VE",1998,0,0,"Election Year"
"VE",1999,4,0.333333343267441,"Not Election Year"
"VE",2000,3,0,"Not Election Year"
"VE",2001,5,0.333333343267441,"Not Election Year"
"VE",2002,4,0,"Not Election Year"
"VE",2003,3,0,"Not Election Year"
"VE",2004,2,0,"Not Election Year"
"VE",2005,1,0,"Not Election Year"
"VE",2006,0,0,"Election Year"
"VE",2007,5,0,"Not Election Year"
"VE",2008,4,0,"Not Election Year"
"VE",2009,3,0,"Not Election Year"
"VE",2010,2,0,"Not Election Year"
"VE",2011,1,0,"Not Election Year"
"VE",2012,0,0,"Election Year"
"VN",1975,1,NA,"Not Election Year"
"VN",1976,0,0,"Election Year"
"VN",1977,5,0,"Not Election Year"
"VN",1978,4,0,"Not Election Year"
"VN",1979,3,0,"Not Election Year"
"VN",1980,2,0,"Not Election Year"
"VN",1981,0,0,"Election Year"
"VN",1982,5,1,"Not Election Year"
"VN",1983,4,0,"Not Election Year"
"VN",1984,3,0,"Not Election Year"
"VN",1985,2,0,"Not Election Year"
"VN",1986,1,0,"Not Election Year"
"VN",1987,0,0,"Election Year"
"VN",1988,4,1,"Not Election Year"
"VN",1989,3,0,"Not Election Year"
"VN",1990,2,0,"Not Election Year"
"VN",1991,1,0,"Not Election Year"
"VN",1992,0,0,"Election Year"
"VN",1993,4,1,"Not Election Year"
"VN",1994,3,0,"Not Election Year"
"VN",1995,2,0,"Not Election Year"
"VN",1996,1,0,"Not Election Year"
"VN",1997,0,0,"Election Year"
"VN",1998,4,1,"Not Election Year"
"VN",1999,3,0,"Not Election Year"
"VN",2000,2,0,"Not Election Year"
"VN",2001,1,0,"Not Election Year"
"VN",2002,0,0,"Election Year"
"VN",2003,4,0,"Not Election Year"
"VN",2004,3,0,"Not Election Year"
"VN",2005,2,0,"Not Election Year"
"VN",2006,1,0,"Not Election Year"
"VN",2007,4,1,"Not Election Year"
"VN",2008,3,0,"Not Election Year"
"VN",2009,2,0,"Not Election Year"
"VN",2010,1,0,"Not Election Year"
"VN",2011,0,0,"Election Year"
"VN",2012,4,0,"Not Election Year"
"VU",1975,-999,NA,NA
"VU",1976,-999,-999,NA
"VU",1977,-999,-999,NA
"VU",1978,-999,-999,NA
"VU",1979,-999,-999,NA
"VU",1980,-999,-999,NA
"VU",1981,2,-999,"Not Election Year"
"VU",1982,1,0,"Not Election Year"
"VU",1983,0,0,"Election Year"
"VU",1984,3,0,"Not Election Year"
"VU",1985,2,0,"Not Election Year"
"VU",1986,1,0,"Not Election Year"
"VU",1987,0,0,"Election Year"
"VU",1988,3,0,"Not Election Year"
"VU",1989,2,0,"Not Election Year"
"VU",1990,1,0,"Not Election Year"
"VU",1991,0,0,"Election Year"
"VU",1992,3,1,"Not Election Year"
"VU",1993,2,0,"Not Election Year"
"VU",1994,1,0,"Not Election Year"
"VU",1995,0,0.5,"Election Year"
"VU",1996,3,0.75,"Not Election Year"
"VU",1997,2,0.333333343267441,"Not Election Year"
"VU",1998,0,0.25,"Election Year"
"VU",1999,3,0.75,"Not Election Year"
"VU",2000,2,0.333333343267441,"Not Election Year"
"VU",2001,3,0.333333343267441,"Not Election Year"
"VU",2002,2,0.333333343267441,"Not Election Year"
"VU",2003,1,0.666666686534882,"Not Election Year"
"VU",2004,0,0.333333343267441,"Election Year"
"VU",2005,3,0.666666686534882,"Not Election Year"
"VU",2006,2,0,"Not Election Year"
"VU",2007,1,0,"Not Election Year"
"VU",2008,0,0,"Election Year"
"VU",2009,3,0.400000005960464,"Not Election Year"
"VU",2010,2,0,"Not Election Year"
"VU",2011,1,0,"Not Election Year"
"VU",2012,0,0,"Election Year"
"WS",1975,1,NA,"Not Election Year"
"WS",1976,0,1,"Election Year"
"WS",1977,2,1,"Not Election Year"
"WS",1978,1,0,"Not Election Year"
"WS",1979,0,0,"Election Year"
"WS",1980,2,0,"Not Election Year"
"WS",1981,1,0,"Not Election Year"
"WS",1982,0,0,"Election Year"
"WS",1983,2,1,"Not Election Year"
"WS",1984,1,0,"Not Election Year"
"WS",1985,0,0,"Election Year"
"WS",1986,2,0.5,"Not Election Year"
"WS",1987,1,0,"Not Election Year"
"WS",1988,0,0,"Election Year"
"WS",1989,2,0.5,"Not Election Year"
"WS",1990,1,0,"Not Election Year"
"WS",1991,0,0,"Election Year"
"WS",1992,2,0,"Not Election Year"
"WS",1993,1,0,"Not Election Year"
"WS",1994,2,0,"Not Election Year"
"WS",1995,1,0,"Not Election Year"
"WS",1996,0,0,"Election Year"
"WS",1997,2,0,"Not Election Year"
"WS",1998,1,0,"Not Election Year"
"WS",1999,2,0.25,"Not Election Year"
"WS",2000,1,0.25,"Not Election Year"
"WS",2001,0,0,"Election Year"
"WS",2002,4,0,"Not Election Year"
"WS",2003,3,0.5,"Not Election Year"
"WS",2004,2,0,"Not Election Year"
"WS",2005,1,0,"Not Election Year"
"WS",2006,0,0,"Election Year"
"WS",2007,4,0.333333343267441,"Not Election Year"
"WS",2008,3,0,"Not Election Year"
"WS",2009,2,0,"Not Election Year"
"WS",2010,1,0,"Not Election Year"
"WS",2011,0,0,"Election Year"
"WS",2012,4,0,"Not Election Year"
"YE",1975,-999,NA,NA
"YE",1976,-999,0,NA
"YE",1977,-999,0,NA
"YE",1978,-999,1,NA
"YE",1979,4,1,"Not Election Year"
"YE",1980,3,0,"Not Election Year"
"YE",1981,2,0,"Not Election Year"
"YE",1982,1,0,"Not Election Year"
"YE",1983,0,0,"Election Year"
"YE",1984,4,0,"Not Election Year"
"YE",1985,3,0,"Not Election Year"
"YE",1986,2,0,"Not Election Year"
"YE",1987,1,0,"Not Election Year"
"YE",1988,0,0,"Election Year"
"YE",1989,4,0,"Not Election Year"
"YE",1990,3,0,"Not Election Year"
"YE",1991,2,0,"Not Election Year"
"YE",1992,1,0,"Not Election Year"
"YE",1993,0,0,"Election Year"
"YE",1994,3,0,"Not Election Year"
"YE",1995,2,0,"Not Election Year"
"YE",1996,1,0,"Not Election Year"
"YE",1997,0,0,"Election Year"
"YE",1998,3,0,"Not Election Year"
"YE",1999,2,0,"Not Election Year"
"YE",2000,4,0,"Not Election Year"
"YE",2001,3,0,"Not Election Year"
"YE",2002,2,0,"Not Election Year"
"YE",2003,1,0,"Not Election Year"
"YE",2004,0,0,"Election Year"
"YE",2005,1,0,"Not Election Year"
"YE",2006,0,0,"Election Year"
"YE",2007,6,0,"Not Election Year"
"YE",2008,5,0,"Not Election Year"
"YE",2009,4,0,"Not Election Year"
"YE",2010,3,0,"Not Election Year"
"YE",2011,2,0,"Not Election Year"
"YE",2012,4,0.333333343267441,"Not Election Year"
"YE",1975,-999,NA,NA
"YE",1976,-999,0,NA
"YE",1977,-999,0,NA
"YE",1978,-999,0,NA
"YE",1979,-999,1,NA
"YE",1980,-999,0,NA
"YE",1981,-999,1,NA
"YE",1982,-999,0,NA
"YE",1983,-999,0,NA
"YE",1984,-999,0,NA
"YE",1985,-999,0,NA
"YE",1986,-999,0,NA
"YE",1987,-999,NA,NA
"YE",1988,-999,1,NA
"YE",1989,-999,0,NA
"YE",1990,-999,-999,NA
"YE",1991,-999,-999,NA
"YE",1992,-999,-999,NA
"YE",1993,-999,-999,NA
"YE",1994,-999,-999,NA
"YE",1995,-999,-999,NA
"YE",1996,-999,-999,NA
"YE",1997,-999,-999,NA
"YE",1998,-999,-999,NA
"YE",1999,-999,-999,NA
"YE",2000,-999,-999,NA
"YE",2001,-999,-999,NA
"YE",2002,-999,-999,NA
"YE",2003,-999,-999,NA
"YE",2004,-999,-999,NA
"YE",2005,-999,-999,NA
"YE",2006,-999,-999,NA
"YE",2007,-999,-999,NA
"YE",2008,-999,-999,NA
"YE",2009,-999,-999,NA
"YE",2010,-999,-999,NA
"YE",2011,-999,-999,NA
"CG",1975,2,NA,"Not Election Year"
"CG",1976,1,0,"Not Election Year"
"CG",1977,0,0,"Election Year"
"CG",1978,6,0,"Not Election Year"
"CG",1979,5,0,"Not Election Year"
"CG",1980,4,0,"Not Election Year"
"CG",1981,3,0,"Not Election Year"
"CG",1982,2,0,"Not Election Year"
"CG",1983,1,0,"Not Election Year"
"CG",1984,0,0,"Election Year"
"CG",1985,6,0,"Not Election Year"
"CG",1986,5,0,"Not Election Year"
"CG",1987,4,0,"Not Election Year"
"CG",1988,3,0,"Not Election Year"
"CG",1989,2,0,"Not Election Year"
"CG",1990,1,0,"Not Election Year"
"CG",1991,-999,0,NA
"CG",1992,-999,0,NA
"CG",1993,-999,0,NA
"CG",1994,-999,0,NA
"CG",1995,-999,0,NA
"CG",1996,-999,0,NA
"CG",1997,-999,0,NA
"CG",1998,-999,1,NA
"CG",1999,-999,0,NA
"CG",2000,-999,0,NA
"CG",2001,-999,1,NA
"CG",2002,-999,0,NA
"CG",2003,-999,0,NA
"CG",2004,-999,0,NA
"CG",2005,-999,0,NA
"CG",2006,-999,0,NA
"CG",2007,4,0,"Not Election Year"
"CG",2008,3,0,"Not Election Year"
"CG",2009,2,0,"Not Election Year"
"CG",2010,1,0,"Not Election Year"
"CG",2011,0,0,"Election Year"
"CG",2012,4,0,"Not Election Year"
"ZM",1975,3,NA,"Not Election Year"
"ZM",1976,2,0,"Not Election Year"
"ZM",1977,1,0,"Not Election Year"
"ZM",1978,0,0,"Election Year"
"ZM",1979,4,0,"Not Election Year"
"ZM",1980,3,0,"Not Election Year"
